timestamp;sku;vendedor;cantidad
8/9/2019;20;42;1
3/9/2019;125;14;10
19/10/2019;110;9;6
4/2/2019;104;29;6
1/1/2019;80;1;9
4/12/2019;114;42;7
25/1/2019;94;7;9
4/7/2019;64;11;5
6/4/2019;94;37;5
1/9/2019;60;18;4
6/3/2019;13;15;6
19/3/2019;13;31;8
10/6/2019;36;17;1
25/1/2019;5;49;8
3/12/2019;81;3;9
18/12/2019;87;42;8
27/12/2019;86;11;1
5/6/2019;99;31;9
12/11/2019;103;58;4
4/8/2019;88;31;9
15/7/2019;127;46;8
2/4/2019;27;37;8
11/3/2019;122;56;10
30/12/2019;17;43;9
24/7/2019;82;42;5
23/11/2019;102;37;8
13/7/2019;52;10;7
1/10/2019;36;41;10
24/11/2019;43;45;9
17/3/2019;63;42;1
16/10/2019;36;44;5
27/10/2019;27;14;8
13/9/2019;69;40;2
7/7/2019;110;57;4
8/5/2019;113;38;2
18/8/2019;15;15;5
4/6/2019;109;19;9
18/2/2019;31;8;1
30/4/2019;49;35;8
5/2/2019;101;19;9
25/12/2019;19;41;2
15/7/2019;119;6;3
30/1/2019;74;27;10
25/6/2019;114;20;4
23/7/2019;35;23;5
24/10/2019;21;31;1
29/7/2019;32;19;3
15/1/2019;108;36;6
15/6/2019;77;30;5
14/5/2019;76;58;10
10/2/2019;26;21;10
9/2/2019;28;4;7
30/9/2019;70;3;9
19/3/2019;59;55;6
12/8/2019;53;18;3
5/11/2019;66;14;4
6/1/2019;69;17;1
13/12/2019;27;33;7
29/9/2019;54;39;8
21/1/2019;108;55;5
25/11/2019;33;20;5
23/9/2019;30;14;7
11/2/2019;113;16;5
25/3/2019;7;30;5
8/6/2019;72;44;7
11/1/2019;24;51;6
24/5/2019;85;38;7
18/5/2019;60;21;8
14/12/2019;56;16;1
18/9/2019;68;22;7
26/8/2019;99;2;1
17/12/2019;10;7;2
19/6/2019;113;33;9
3/6/2019;26;17;1
19/2/2019;89;11;7
4/4/2019;35;12;7
9/5/2019;59;53;6
3/3/2019;68;52;9
25/9/2019;104;58;8
5/4/2019;122;52;5
10/7/2019;43;17;1
21/1/2019;43;4;3
16/2/2019;109;41;7
15/1/2019;3;13;4
7/11/2019;35;33;7
8/8/2019;17;10;4
15/3/2019;40;41;6
5/11/2019;95;18;6
19/2/2019;40;19;1
19/10/2019;93;2;2
25/6/2019;99;42;3
6/4/2019;117;23;5
13/8/2019;57;29;3
3/6/2019;33;38;5
10/3/2019;105;33;5
1/8/2019;56;18;2
17/6/2019;33;53;2
15/12/2019;10;46;4
14/3/2019;123;6;10
5/1/2019;106;45;5
4/4/2019;42;3;6
9/5/2019;76;17;5
30/4/2019;61;45;6
20/6/2019;60;48;7
25/4/2019;23;18;3
11/6/2019;128;50;9
4/3/2019;17;54;5
25/5/2019;6;42;5
2/4/2019;97;48;7
26/12/2019;121;18;5
5/7/2019;77;49;7
9/9/2019;105;8;10
6/6/2019;113;24;5
28/6/2019;43;39;2
18/9/2019;78;55;3
23/3/2019;122;41;4
20/9/2019;51;14;6
5/7/2019;29;47;4
26/8/2019;56;34;9
8/8/2019;118;57;4
1/4/2019;28;51;10
9/3/2019;62;48;2
4/5/2019;109;13;9
13/6/2019;115;52;10
20/4/2019;75;46;1
17/2/2019;49;15;2
6/10/2019;9;31;10
26/7/2019;124;46;10
24/4/2019;11;49;8
23/2/2019;13;31;9
8/7/2019;27;46;5
3/2/2019;45;15;7
12/12/2019;75;47;10
3/6/2019;96;19;7
3/10/2019;97;36;1
14/8/2019;23;31;1
17/6/2019;59;5;1
13/5/2019;85;19;1
31/5/2019;91;21;2
24/8/2019;105;32;5
17/4/2019;0;12;2
4/7/2019;76;31;8
4/1/2019;115;26;8
18/5/2019;97;10;3
25/2/2019;7;20;6
13/5/2019;71;16;9
16/7/2019;118;6;2
2/12/2019;89;47;6
17/3/2019;6;11;10
25/8/2019;102;43;9
7/8/2019;55;2;9
9/8/2019;64;49;4
29/12/2019;68;51;8
27/1/2019;44;26;4
25/2/2019;7;38;1
28/4/2019;123;53;1
1/1/2019;7;55;1
12/2/2019;22;24;2
3/8/2019;58;26;9
25/2/2019;44;46;5
20/9/2019;5;39;9
21/3/2019;46;47;6
1/5/2019;52;42;7
23/4/2019;11;56;4
3/5/2019;92;39;5
10/2/2019;64;47;9
16/1/2019;119;42;3
8/11/2019;84;40;1
28/4/2019;58;4;6
1/7/2019;8;29;6
29/11/2019;92;21;5
15/3/2019;16;34;9
3/8/2019;108;35;7
23/4/2019;40;40;7
23/2/2019;123;7;10
30/4/2019;106;20;4
3/6/2019;97;31;2
15/12/2019;44;23;2
10/8/2019;8;44;5
26/8/2019;127;54;7
30/12/2019;80;36;8
7/12/2019;127;9;9
2/8/2019;66;36;5
17/8/2019;80;48;1
29/7/2019;121;25;1
17/1/2019;112;38;4
11/8/2019;114;53;3
6/10/2019;110;16;8
21/3/2019;111;32;4
19/12/2019;32;5;6
14/11/2019;94;7;8
18/3/2019;61;3;6
2/1/2019;65;7;5
6/8/2019;81;23;3
25/9/2019;57;23;1
6/7/2019;119;37;5
28/1/2019;95;5;6
27/4/2019;101;56;5
20/9/2019;104;54;7
11/9/2019;56;47;10
19/9/2019;72;47;10
28/9/2019;95;8;7
14/8/2019;41;6;10
10/10/2019;67;15;9
2/10/2019;32;1;2
23/3/2019;99;41;3
12/9/2019;83;40;6
29/3/2019;33;57;6
12/10/2019;94;3;9
11/12/2019;25;3;10
13/5/2019;37;7;10
22/7/2019;29;47;5
16/8/2019;111;17;6
25/7/2019;32;12;1
14/10/2019;95;54;2
18/4/2019;102;9;9
15/3/2019;111;18;1
4/12/2019;81;32;3
1/2/2019;3;15;6
22/7/2019;61;47;1
22/12/2019;77;24;10
2/11/2019;118;51;6
12/12/2019;90;16;10
12/2/2019;18;35;2
7/12/2019;104;6;6
10/4/2019;27;30;5
9/4/2019;13;56;2
21/7/2019;102;50;2
23/5/2019;40;31;10
13/8/2019;40;42;9
21/1/2019;50;58;8
18/11/2019;50;19;7
3/6/2019;33;48;4
22/11/2019;74;49;2
8/11/2019;94;20;10
11/3/2019;40;48;3
11/11/2019;63;45;8
4/8/2019;98;26;5
15/6/2019;55;4;10
6/7/2019;128;51;8
17/8/2019;124;46;9
23/8/2019;7;14;2
29/8/2019;115;37;5
23/6/2019;86;17;10
1/12/2019;60;45;9
14/10/2019;49;32;1
22/2/2019;67;18;3
26/1/2019;126;28;6
23/9/2019;0;49;1
9/4/2019;98;55;10
4/1/2019;35;47;4
8/2/2019;26;28;1
22/4/2019;102;30;7
2/9/2019;51;42;1
9/9/2019;62;20;1
23/4/2019;67;45;10
20/1/2019;58;57;9
3/2/2019;33;51;3
14/11/2019;25;51;5
7/9/2019;1;27;6
27/5/2019;35;48;3
31/12/2019;47;33;6
4/10/2019;12;17;2
20/10/2019;122;7;1
19/9/2019;97;46;9
7/4/2019;84;9;10
16/3/2019;14;4;8
29/4/2019;60;21;4
25/2/2019;101;32;6
5/2/2019;125;23;5
22/7/2019;60;55;7
21/2/2019;36;38;1
8/6/2019;59;18;5
26/5/2019;90;14;6
22/12/2019;5;35;10
23/12/2019;85;46;10
19/10/2019;19;53;3
19/12/2019;25;10;7
17/2/2019;68;18;8
8/9/2019;50;8;6
1/7/2019;59;37;3
28/5/2019;9;50;9
17/11/2019;56;37;5
13/5/2019;100;51;4
10/5/2019;47;57;3
13/1/2019;74;23;8
19/2/2019;43;37;3
3/4/2019;10;57;5
3/5/2019;3;8;9
2/8/2019;105;33;6
21/3/2019;100;6;9
15/11/2019;79;52;4
26/4/2019;42;18;8
8/12/2019;77;27;5
20/6/2019;29;1;2
2/4/2019;127;55;7
13/10/2019;4;9;8
23/5/2019;16;26;2
6/10/2019;112;49;2
4/11/2019;5;12;9
16/1/2019;110;44;9
18/10/2019;11;5;9
13/1/2019;19;33;8
8/3/2019;79;55;9
28/1/2019;128;1;8
14/5/2019;55;48;7
6/12/2019;63;40;10
18/8/2019;31;25;9
17/3/2019;24;21;1
5/1/2019;91;34;10
1/8/2019;72;37;4
5/8/2019;91;44;3
12/2/2019;118;25;2
2/5/2019;113;58;1
25/10/2019;94;37;1
12/11/2019;53;45;4
6/7/2019;101;41;1
2/3/2019;39;3;8
25/10/2019;41;52;6
18/11/2019;111;19;4
6/6/2019;20;58;7
1/11/2019;89;15;5
5/4/2019;48;32;10
27/4/2019;24;22;4
8/8/2019;23;55;9
17/4/2019;9;58;4
28/2/2019;42;1;8
25/5/2019;19;22;7
20/5/2019;117;10;7
9/4/2019;94;10;10
14/4/2019;128;27;2
21/8/2019;0;12;2
5/8/2019;28;46;8
21/8/2019;13;53;9
12/6/2019;42;38;7
22/1/2019;51;57;3
3/2/2019;5;41;4
28/7/2019;82;28;4
15/1/2019;24;14;9
3/2/2019;113;34;6
31/7/2019;105;7;7
22/3/2019;97;35;1
9/9/2019;63;46;5
12/3/2019;3;17;3
29/10/2019;57;58;5
25/11/2019;8;33;1
23/10/2019;31;34;7
8/1/2019;13;22;1
15/8/2019;38;17;4
14/6/2019;58;27;1
19/5/2019;24;1;4
11/1/2019;29;56;5
15/7/2019;79;58;2
29/10/2019;1;31;9
10/11/2019;92;17;6
18/1/2019;57;57;8
21/6/2019;23;18;10
2/7/2019;82;54;4
27/12/2019;37;41;1
2/6/2019;74;43;10
23/4/2019;46;49;4
6/10/2019;69;19;8
22/12/2019;94;9;1
6/4/2019;7;44;6
22/4/2019;18;39;4
14/9/2019;69;42;9
24/12/2019;59;47;7
13/7/2019;75;9;10
28/3/2019;59;55;2
10/5/2019;29;37;3
2/2/2019;36;24;2
4/6/2019;70;37;1
16/4/2019;50;44;1
27/11/2019;95;45;7
6/4/2019;48;14;6
30/10/2019;49;45;7
30/11/2019;97;24;1
31/1/2019;20;33;8
25/8/2019;38;14;2
28/1/2019;7;19;1
25/1/2019;24;34;4
6/7/2019;70;23;2
28/7/2019;46;57;1
14/4/2019;129;3;2
10/1/2019;122;2;9
23/11/2019;11;6;9
19/1/2019;47;4;10
3/3/2019;10;12;7
20/11/2019;22;49;7
30/5/2019;10;19;6
6/10/2019;83;36;6
9/2/2019;117;13;1
14/2/2019;70;52;6
18/7/2019;85;54;5
23/1/2019;120;57;5
19/4/2019;64;1;2
28/5/2019;22;22;3
21/2/2019;5;58;5
27/7/2019;30;14;5
7/3/2019;12;55;4
5/4/2019;2;41;6
20/12/2019;85;41;4
14/5/2019;121;4;9
27/4/2019;24;46;6
15/1/2019;13;21;2
5/11/2019;29;43;9
28/9/2019;56;11;10
13/11/2019;4;21;2
16/8/2019;83;25;7
16/4/2019;103;37;3
5/1/2019;88;25;1
19/10/2019;86;37;3
29/9/2019;94;29;2
12/1/2019;100;49;2
17/7/2019;31;16;7
7/2/2019;45;44;4
31/7/2019;73;48;5
25/9/2019;45;51;1
11/1/2019;65;31;3
14/6/2019;49;28;4
22/6/2019;96;50;3
24/3/2019;118;5;9
14/2/2019;118;31;6
4/11/2019;121;54;6
13/11/2019;61;48;4
19/6/2019;38;8;7
25/8/2019;2;36;6
1/6/2019;129;39;6
2/4/2019;65;55;7
28/12/2019;54;32;7
20/11/2019;56;26;10
16/1/2019;92;4;1
9/12/2019;105;20;2
6/5/2019;39;26;10
2/1/2019;108;44;2
23/3/2019;42;54;9
19/5/2019;85;14;2
31/8/2019;100;48;4
12/1/2019;31;50;9
9/5/2019;46;29;2
6/4/2019;50;23;6
1/9/2019;30;7;1
16/4/2019;110;43;9
6/1/2019;46;35;1
22/4/2019;23;11;7
15/8/2019;4;50;2
19/5/2019;52;40;3
17/1/2019;89;32;4
7/9/2019;80;16;5
1/10/2019;2;54;3
14/11/2019;84;16;7
11/9/2019;113;37;1
31/1/2019;45;8;4
24/9/2019;23;15;4
18/10/2019;7;9;4
9/1/2019;5;25;3
31/10/2019;82;54;4
20/4/2019;94;16;1
20/2/2019;65;57;2
15/4/2019;27;49;10
1/2/2019;114;37;7
12/9/2019;37;11;5
12/3/2019;79;12;10
30/12/2019;101;30;5
2/2/2019;78;26;9
21/8/2019;4;42;3
21/5/2019;4;12;7
21/6/2019;119;22;2
13/10/2019;72;14;6
15/11/2019;79;49;5
3/9/2019;81;26;5
2/7/2019;57;42;3
11/1/2019;111;34;2
5/7/2019;20;23;6
11/8/2019;58;42;4
24/1/2019;100;53;5
24/11/2019;63;53;10
17/11/2019;127;29;7
2/2/2019;54;41;2
27/5/2019;116;32;9
10/6/2019;84;21;8
10/4/2019;108;12;10
14/4/2019;105;38;6
31/12/2019;30;58;2
17/1/2019;89;52;9
15/5/2019;66;5;8
11/6/2019;41;49;9
9/5/2019;6;24;5
29/12/2019;57;10;9
2/8/2019;83;37;9
24/7/2019;115;32;4
20/12/2019;83;27;6
28/8/2019;74;45;2
15/7/2019;32;13;10
22/8/2019;79;8;3
2/12/2019;53;34;6
13/8/2019;69;32;3
20/2/2019;99;49;7
19/1/2019;119;8;8
17/4/2019;121;13;10
8/7/2019;23;46;8
27/1/2019;111;1;1
11/4/2019;88;42;2
9/5/2019;111;30;8
1/2/2019;100;53;8
16/11/2019;45;6;7
24/2/2019;62;12;8
28/10/2019;116;44;2
8/3/2019;76;50;3
2/8/2019;102;39;6
7/8/2019;75;22;5
22/3/2019;63;40;3
28/12/2019;7;21;7
30/9/2019;42;7;4
21/10/2019;129;48;4
3/5/2019;36;52;1
3/5/2019;50;32;1
9/1/2019;95;36;6
6/10/2019;70;1;1
31/3/2019;46;33;3
22/5/2019;77;45;9
7/3/2019;75;34;4
8/5/2019;8;14;2
24/4/2019;70;18;6
30/4/2019;39;17;9
28/1/2019;75;54;1
19/7/2019;36;50;3
2/3/2019;30;12;5
7/5/2019;21;29;10
28/10/2019;67;21;5
21/1/2019;70;2;4
16/5/2019;46;47;10
31/12/2019;117;23;2
5/10/2019;4;8;5
20/7/2019;110;39;5
9/5/2019;99;6;1
12/11/2019;69;52;5
24/2/2019;103;4;6
28/9/2019;127;13;3
6/3/2019;0;58;1
17/9/2019;95;37;2
12/3/2019;80;15;2
25/12/2019;25;36;4
11/2/2019;28;37;5
12/10/2019;82;8;4
11/12/2019;81;15;6
22/5/2019;125;10;6
3/1/2019;31;50;1
26/9/2019;30;32;9
21/8/2019;34;10;1
13/2/2019;58;27;8
5/10/2019;98;45;1
8/6/2019;54;37;2
29/9/2019;48;21;10
10/3/2019;43;25;2
4/7/2019;56;2;4
22/6/2019;125;47;1
12/1/2019;21;17;10
18/4/2019;2;38;10
12/5/2019;83;48;9
5/10/2019;96;24;5
4/5/2019;81;38;1
19/6/2019;6;13;3
22/4/2019;24;24;7
31/10/2019;72;23;7
18/4/2019;116;22;6
14/7/2019;40;56;9
10/4/2019;7;47;1
1/5/2019;6;29;3
9/10/2019;51;16;5
10/7/2019;110;19;9
21/7/2019;3;13;5
26/1/2019;126;46;5
25/4/2019;82;53;7
5/6/2019;76;31;4
7/1/2019;57;8;4
16/6/2019;96;38;4
25/1/2019;97;5;3
9/6/2019;14;55;8
11/3/2019;98;24;9
15/5/2019;8;1;4
16/1/2019;93;11;10
24/1/2019;54;49;8
20/10/2019;125;40;3
17/9/2019;21;29;5
3/5/2019;18;17;2
15/2/2019;24;4;8
30/9/2019;15;32;8
19/2/2019;15;13;7
26/6/2019;115;21;3
1/9/2019;64;15;6
19/8/2019;49;52;4
13/6/2019;120;48;10
1/9/2019;105;7;2
7/2/2019;4;32;7
8/4/2019;98;56;1
1/12/2019;4;6;2
25/12/2019;14;17;9
10/7/2019;37;32;6
4/8/2019;124;52;10
16/7/2019;39;21;8
25/12/2019;87;37;2
8/8/2019;114;10;5
18/6/2019;51;54;6
15/4/2019;102;33;5
5/5/2019;5;36;8
14/12/2019;71;5;9
17/5/2019;87;11;8
4/1/2019;18;6;8
25/11/2019;92;45;9
26/11/2019;120;43;7
11/11/2019;44;52;10
16/5/2019;106;19;6
26/5/2019;57;21;1
1/4/2019;113;54;4
10/10/2019;63;48;9
2/12/2019;31;45;2
10/9/2019;104;5;6
3/7/2019;11;44;8
12/10/2019;85;34;2
13/10/2019;26;12;6
9/1/2019;43;50;5
12/9/2019;86;16;7
7/10/2019;57;46;6
26/6/2019;96;6;5
26/7/2019;22;5;7
3/2/2019;27;55;6
15/1/2019;46;11;8
8/12/2019;29;27;9
14/9/2019;51;20;10
19/10/2019;11;25;10
1/7/2019;9;46;7
30/11/2019;74;52;10
28/1/2019;17;31;8
3/2/2019;40;22;2
11/7/2019;70;15;8
20/3/2019;81;35;2
6/5/2019;99;57;10
23/1/2019;34;31;6
9/5/2019;13;3;8
9/11/2019;94;31;1
27/2/2019;97;34;6
1/2/2019;104;27;9
18/4/2019;68;44;2
7/12/2019;107;55;7
2/3/2019;100;53;10
27/8/2019;75;55;6
29/3/2019;25;55;5
24/4/2019;68;37;8
27/3/2019;86;51;5
4/9/2019;127;46;6
9/10/2019;43;9;3
11/7/2019;25;27;10
8/9/2019;99;29;6
3/7/2019;105;33;9
17/8/2019;34;35;10
27/4/2019;5;46;5
25/2/2019;73;10;8
15/8/2019;3;40;9
11/2/2019;75;2;9
3/1/2019;123;13;6
20/5/2019;125;43;4
14/6/2019;57;7;8
3/5/2019;21;14;10
2/4/2019;71;49;6
5/11/2019;7;31;4
14/12/2019;51;37;9
6/3/2019;126;6;1
19/6/2019;100;49;4
28/4/2019;73;50;7
18/5/2019;98;3;8
28/12/2019;103;57;6
19/11/2019;125;43;8
28/7/2019;41;1;3
5/6/2019;0;8;8
22/1/2019;21;2;8
29/12/2019;27;54;10
2/4/2019;28;41;8
22/3/2019;127;52;3
7/10/2019;58;8;2
3/8/2019;30;4;4
10/4/2019;71;55;7
10/12/2019;117;34;2
15/7/2019;56;15;5
27/3/2019;82;48;3
25/8/2019;107;44;5
22/6/2019;54;21;3
8/4/2019;18;19;9
31/3/2019;57;1;6
30/12/2019;100;1;6
15/1/2019;127;23;3
23/11/2019;117;45;2
24/6/2019;96;30;1
6/2/2019;67;43;9
14/4/2019;79;40;8
5/1/2019;51;23;10
14/9/2019;84;48;6
6/10/2019;64;55;3
11/4/2019;32;13;8
12/9/2019;6;31;4
21/5/2019;2;26;6
10/10/2019;79;5;3
1/9/2019;11;1;9
13/2/2019;12;40;10
15/2/2019;83;40;5
12/12/2019;55;34;6
17/2/2019;127;45;6
12/5/2019;69;51;6
26/4/2019;98;7;6
6/8/2019;54;40;7
8/10/2019;29;47;3
26/1/2019;31;28;8
6/4/2019;90;1;9
2/2/2019;117;19;10
10/11/2019;79;10;3
16/1/2019;67;16;6
4/9/2019;3;17;3
28/1/2019;86;14;3
12/10/2019;66;24;4
9/4/2019;83;41;10
24/2/2019;96;24;2
3/3/2019;67;26;1
2/8/2019;4;46;10
11/11/2019;66;20;2
7/8/2019;42;35;10
15/10/2019;18;15;8
9/2/2019;40;17;6
10/11/2019;81;2;1
5/4/2019;72;18;2
13/3/2019;107;29;9
22/4/2019;113;11;4
25/7/2019;56;32;8
24/7/2019;87;12;6
16/8/2019;121;34;6
1/1/2019;6;13;3
1/10/2019;34;37;6
1/2/2019;67;43;10
26/11/2019;54;33;8
11/11/2019;35;52;10
29/9/2019;110;22;1
30/10/2019;120;5;5
13/7/2019;46;4;6
22/9/2019;61;39;6
22/11/2019;85;35;7
3/8/2019;43;10;8
12/4/2019;104;34;10
26/6/2019;2;51;1
23/7/2019;78;17;1
14/11/2019;116;3;3
7/12/2019;98;38;10
16/2/2019;14;18;8
5/4/2019;29;33;10
6/12/2019;82;28;7
26/2/2019;60;6;3
26/9/2019;80;53;10
16/11/2019;40;40;9
26/4/2019;48;27;2
19/5/2019;54;30;9
11/11/2019;93;26;6
19/3/2019;59;15;2
26/1/2019;20;38;8
18/1/2019;108;26;7
10/5/2019;51;25;4
8/1/2019;67;8;9
29/7/2019;61;16;7
11/11/2019;24;55;6
5/4/2019;39;39;4
24/8/2019;9;26;6
2/12/2019;30;13;5
13/3/2019;74;58;9
28/12/2019;36;41;3
21/5/2019;56;23;4
10/3/2019;18;54;9
29/7/2019;79;31;5
9/2/2019;57;33;9
7/8/2019;124;7;9
27/7/2019;66;13;9
23/1/2019;72;46;5
13/11/2019;18;7;3
25/11/2019;128;28;3
28/12/2019;55;16;3
17/5/2019;76;41;9
11/11/2019;71;42;8
3/9/2019;29;18;7
19/7/2019;122;25;1
6/4/2019;21;51;8
4/9/2019;34;23;4
11/6/2019;73;38;8
22/4/2019;31;9;8
15/11/2019;38;34;6
22/5/2019;8;9;9
3/2/2019;129;55;1
19/12/2019;13;21;3
3/3/2019;90;53;10
18/12/2019;3;58;2
2/5/2019;112;8;9
30/10/2019;90;19;4
18/4/2019;5;18;1
12/1/2019;67;45;1
5/4/2019;41;23;3
25/9/2019;4;25;5
25/3/2019;57;1;7
12/1/2019;63;21;3
21/1/2019;51;39;2
30/11/2019;49;52;4
10/5/2019;9;19;1
3/12/2019;50;38;7
26/2/2019;17;46;10
12/5/2019;122;47;10
6/3/2019;56;52;3
25/8/2019;19;12;2
14/12/2019;78;21;9
15/8/2019;56;55;8
25/1/2019;62;16;5
22/7/2019;59;36;5
29/1/2019;3;31;6
30/3/2019;28;27;9
15/4/2019;26;20;1
16/4/2019;115;57;7
12/12/2019;113;15;6
29/5/2019;125;47;4
9/1/2019;12;18;2
13/11/2019;68;53;2
26/11/2019;62;10;2
6/1/2019;96;36;5
21/12/2019;73;10;5
15/2/2019;41;21;2
19/6/2019;53;29;6
21/4/2019;17;35;1
15/1/2019;78;33;9
6/12/2019;1;15;6
7/3/2019;76;41;7
2/2/2019;110;32;5
14/9/2019;117;50;7
31/5/2019;49;20;8
13/12/2019;16;2;1
30/5/2019;12;53;1
2/4/2019;54;3;9
1/8/2019;67;28;8
29/4/2019;4;41;3
4/8/2019;103;6;1
3/7/2019;35;35;2
1/1/2019;60;26;6
9/10/2019;16;20;10
26/11/2019;40;10;8
1/6/2019;67;50;7
4/5/2019;21;43;3
17/8/2019;54;48;5
27/11/2019;37;24;2
27/8/2019;57;29;10
2/11/2019;116;36;6
5/6/2019;5;51;5
9/8/2019;60;32;2
21/11/2019;99;16;2
18/5/2019;23;57;2
25/7/2019;121;49;10
15/3/2019;67;34;2
14/3/2019;87;50;1
19/3/2019;70;56;10
4/9/2019;100;25;7
11/2/2019;50;45;7
7/6/2019;100;4;9
10/11/2019;88;51;2
8/1/2019;88;54;6
18/6/2019;122;42;9
6/10/2019;3;2;10
5/1/2019;41;34;3
12/11/2019;60;11;10
5/8/2019;126;45;10
7/7/2019;74;44;2
13/7/2019;113;11;6
15/5/2019;65;19;8
22/7/2019;50;9;9
11/5/2019;67;26;6
20/3/2019;15;7;5
28/6/2019;32;22;3
15/11/2019;9;57;10
18/7/2019;115;39;4
5/8/2019;90;48;6
5/11/2019;119;54;10
11/9/2019;25;45;2
9/3/2019;27;36;3
25/11/2019;64;43;8
27/12/2019;119;17;2
20/11/2019;35;25;4
27/9/2019;76;34;2
20/8/2019;111;38;10
7/1/2019;83;18;4
12/1/2019;35;48;7
16/12/2019;36;53;5
8/12/2019;57;16;10
7/8/2019;19;25;2
23/10/2019;60;18;3
17/12/2019;15;44;6
1/10/2019;121;13;8
4/1/2019;91;27;6
4/11/2019;111;14;5
10/12/2019;48;13;8
21/5/2019;10;44;9
17/2/2019;78;6;3
2/5/2019;76;52;9
1/11/2019;73;45;1
12/3/2019;40;48;7
2/4/2019;41;43;9
24/10/2019;28;47;4
7/3/2019;57;56;10
30/7/2019;48;15;5
14/5/2019;16;38;7
14/12/2019;73;47;8
2/4/2019;30;6;8
29/11/2019;10;15;10
9/6/2019;3;16;8
3/6/2019;87;52;5
2/9/2019;73;45;7
17/7/2019;118;2;3
5/9/2019;77;31;9
16/1/2019;118;29;4
28/9/2019;5;25;8
23/7/2019;121;53;2
7/10/2019;10;3;10
1/5/2019;71;28;3
18/5/2019;116;47;2
28/9/2019;80;4;8
24/12/2019;50;47;1
3/4/2019;30;53;7
3/9/2019;119;45;4
19/10/2019;77;26;6
9/3/2019;8;42;3
12/10/2019;71;17;4
16/3/2019;98;32;8
4/11/2019;128;25;10
6/8/2019;122;23;5
31/3/2019;51;57;10
2/1/2019;75;20;7
18/8/2019;113;38;1
11/5/2019;19;4;9
28/8/2019;35;37;6
3/10/2019;71;34;1
7/1/2019;80;21;2
18/12/2019;2;51;4
8/10/2019;31;1;1
15/2/2019;12;5;3
16/2/2019;96;8;5
30/8/2019;10;26;2
10/4/2019;70;53;8
5/4/2019;108;15;5
29/5/2019;111;29;10
17/3/2019;79;4;3
18/3/2019;16;51;6
4/10/2019;114;2;4
21/7/2019;75;54;8
12/9/2019;124;37;1
5/12/2019;32;34;7
6/10/2019;125;31;8
5/7/2019;104;52;6
29/4/2019;86;33;4
27/7/2019;102;8;8
15/8/2019;44;36;8
8/2/2019;100;46;2
6/6/2019;36;38;10
15/1/2019;55;23;5
8/7/2019;40;12;1
25/10/2019;119;21;1
25/3/2019;124;22;8
12/6/2019;107;41;1
3/2/2019;21;17;4
21/2/2019;87;7;9
18/8/2019;99;24;4
5/4/2019;24;51;2
19/3/2019;14;38;9
10/6/2019;106;33;5
11/2/2019;27;7;6
9/11/2019;3;19;8
26/9/2019;126;13;5
1/6/2019;65;18;3
29/10/2019;116;9;2
19/3/2019;34;9;5
23/9/2019;39;39;10
11/5/2019;82;41;4
10/10/2019;9;38;4
27/2/2019;92;51;7
11/5/2019;52;18;5
9/3/2019;24;32;9
10/12/2019;71;34;9
20/11/2019;25;27;4
10/2/2019;31;2;8
4/3/2019;102;37;10
14/10/2019;53;54;5
9/1/2019;13;35;5
25/10/2019;1;10;7
20/6/2019;100;16;8
12/1/2019;93;52;2
26/2/2019;3;19;7
10/9/2019;117;46;8
11/9/2019;115;48;1
1/6/2019;73;57;8
26/12/2019;112;23;8
15/9/2019;69;21;9
12/11/2019;100;22;10
12/5/2019;124;11;9
11/3/2019;87;15;5
12/9/2019;115;43;3
19/2/2019;33;12;2
12/2/2019;31;39;3
3/12/2019;125;39;7
15/9/2019;34;45;10
22/10/2019;1;35;9
8/11/2019;93;23;6
26/12/2019;86;40;9
1/1/2019;120;28;3
6/6/2019;71;37;2
12/4/2019;76;27;4
29/6/2019;128;16;8
11/12/2019;73;4;8
26/11/2019;39;27;7
4/3/2019;75;52;6
13/7/2019;40;53;10
17/5/2019;105;50;10
23/4/2019;28;42;5
17/1/2019;41;26;5
17/12/2019;90;49;3
20/12/2019;87;42;1
6/6/2019;70;57;3
15/11/2019;111;37;5
26/5/2019;71;45;2
17/7/2019;80;30;4
31/12/2019;75;1;5
6/12/2019;92;18;9
23/4/2019;64;20;6
5/8/2019;7;20;8
13/10/2019;78;50;2
20/8/2019;103;50;2
25/12/2019;41;3;2
17/2/2019;51;39;4
10/5/2019;13;13;5
7/6/2019;128;23;6
12/10/2019;82;30;5
10/6/2019;68;30;6
8/4/2019;32;7;6
5/12/2019;108;40;10
25/12/2019;29;56;4
7/10/2019;83;7;8
11/9/2019;117;57;8
24/9/2019;56;7;2
29/1/2019;75;12;7
24/7/2019;39;34;7
30/10/2019;33;31;9
11/4/2019;120;27;6
21/1/2019;45;51;2
7/9/2019;75;46;3
13/9/2019;30;31;8
5/9/2019;57;58;5
11/8/2019;13;11;9
9/10/2019;51;53;6
23/12/2019;100;7;6
1/4/2019;97;6;10
2/10/2019;16;43;1
25/6/2019;88;26;3
23/8/2019;88;38;9
31/10/2019;122;20;4
19/6/2019;99;3;8
28/4/2019;13;2;1
30/6/2019;23;52;8
24/10/2019;6;38;9
11/12/2019;10;48;8
29/6/2019;33;19;7
25/3/2019;27;18;8
1/6/2019;96;19;10
24/9/2019;112;18;10
2/11/2019;96;39;2
6/11/2019;22;41;6
13/6/2019;122;11;4
30/1/2019;56;54;3
25/9/2019;88;21;1
28/1/2019;104;39;5
